CompanyName,Symbol,Url
1stTrCboeVestUS EqHg,MAYB.F,https://money.tmx.com/quote/MAYB.F
1stTrCboeVestUS EqHg,MAYB.F,https://money.tmx.com/quote/MAYB.F
1stTrCboeVestUS EqHg,MAYB.F,https://money.tmx.com/quote/MAYB.F
Mackenzie Bal Alloc,MBAL,https://money.tmx.com/quote/MBAL
Microbix Biosystms J,MBX,https://money.tmx.com/quote/MBX
Premium CashMgt Unhg,MCAD,https://money.tmx.com/quote/MCAD
Premium CashMgt Unhg,MCAD,https://money.tmx.com/quote/MCAD
McCoy Global Inc.,MCB,https://money.tmx.com/quote/MCB
Manulfe MltCdnLrgUnh,MCLC,https://money.tmx.com/quote/MCLC
Mackenzie ConsrvAllo,MCON,https://money.tmx.com/quote/MCON
MackenzieCA FixdIncm,MCSB,https://money.tmx.com/quote/MCSB
ManulfMultfCdSMID Un,MCSM,https://money.tmx.com/quote/MCSM
MDA Ltd. J,MDA,https://money.tmx.com/quote/MDA
mdf commerce inc.,MDF,https://money.tmx.com/quote/MDF
Major Drilling Group,MDI,https://money.tmx.com/quote/MDI
Midfld Sustn Glb Div,MDIV,https://money.tmx.com/quote/MDIV
Medicenna Therapeu J,MDNA,https://money.tmx.com/quote/MDNA
Medexus Pharma J,MDP,https://money.tmx.com/quote/MDP
Healthcare SpecOp Un,MDS.UN,https://money.tmx.com/quote/MDS.UN
Healthcare SpecOp Un,MDS.UN,https://money.tmx.com/quote/MDS.UN
MackenzieGlbl SusDiv,MDVD,https://money.tmx.com/quote/MDVD
MackenzieGlbSusDivUS,MDVD.U,https://money.tmx.com/quote/MDVD.U
Moneta Gold Inc. J,ME,https://money.tmx.com/quote/ME
Mackenzie EmrgMkts E,MEE,https://money.tmx.com/quote/MEE
MEG Energy Corp.,MEG,https://money.tmx.com/quote/MEG
Manulife Emrg MktsUn,MEME.B,https://money.tmx.com/quote/MEME.B
Mainstreet Equity J,MEQ,https://money.tmx.com/quote/MEQ
Mackenzie AllEqAlloc,MEQT,https://money.tmx.com/quote/MEQT
Evolve MetaversCA Hg,MESH,https://money.tmx.com/quote/MESH
Evolve MetaversCA Hg,MESH,https://money.tmx.com/quote/MESH
MackenzieMaxDvrEur E,MEU,https://money.tmx.com/quote/MEU
Manulife Financial,MFC,https://money.tmx.com/quote/MFC
Manulife Fin Sr 2 Pr,MFC.PR.B,https://money.tmx.com/quote/MFC.PR.B
Manulife Fin A Pr 3,MFC.PR.C,https://money.tmx.com/quote/MFC.PR.C
Manulife Fin Sr 3 Pr,MFC.PR.F,https://money.tmx.com/quote/MFC.PR.F
Manulife Fin Sr 9 Pr,MFC.PR.I,https://money.tmx.com/quote/MFC.PR.I
Manulife Fin Sr11 Pr,MFC.PR.J,https://money.tmx.com/quote/MFC.PR.J
Manulife Fin Sr13 Pr,MFC.PR.K,https://money.tmx.com/quote/MFC.PR.K
Manulife Fin Sr15 Pr,MFC.PR.L,https://money.tmx.com/quote/MFC.PR.L
Manulife Fin Sr17 Pr,MFC.PR.M,https://money.tmx.com/quote/MFC.PR.M
Manulife Fin Sr19 Pr,MFC.PR.N,https://money.tmx.com/quote/MFC.PR.N
Manulife Fin Sr 4 Pr,MFC.PR.P,https://money.tmx.com/quote/MFC.PR.P
Manulife Fin Sr25 Pr,MFC.PR.Q,https://money.tmx.com/quote/MFC.PR.Q
Maple Leaf Foods Inc,MFI,https://money.tmx.com/quote/MFI
Mackenzie FltgRate E,MFT,https://money.tmx.com/quote/MFT
Magna Int'l Inc.,MG,https://money.tmx.com/quote/MG
Mega Uranium Ltd. J,MGA,https://money.tmx.com/quote/MGA
Mackenzie GlbFixIncm,MGAB,https://money.tmx.com/quote/MGAB
Mackenzie GlbFxIncmE,MGB,https://money.tmx.com/quote/MGB
Mackenzie GrwthAlloc,MGRW,https://money.tmx.com/quote/MGRW
FlagshpCommunREIT US,MHC.U,https://money.tmx.com/quote/MHC.U
FlagshpCommunREIT US,MHC.U,https://money.tmx.com/quote/MHC.U
FlagshpCommunREIT C$,MHC.UN,https://money.tmx.com/quote/MHC.UN
FlagshpCommunREIT C$,MHC.UN,https://money.tmx.com/quote/MHC.UN
Middlefld Hlthcr Div,MHCD,https://money.tmx.com/quote/MHCD
Minto Apart REIT Un,MI.UN,https://money.tmx.com/quote/MI.UN
Sagen MI Cda A Pr 1,MIC.PR.A,https://money.tmx.com/quote/MIC.PR.A
Sagen MI Cda A Pr 1,MIC.PR.A,https://money.tmx.com/quote/MIC.PR.A
MINT Incme Fnd Tr Un,MID.UN,https://money.tmx.com/quote/MID.UN
Excelsior Mining J,MIN,https://money.tmx.com/quote/MIN
Excelsior Mining J,MIN,https://money.tmx.com/quote/MIN
MidfldfSustInfrasDiv,MINF,https://money.tmx.com/quote/MINF
Middlefld Innov Div,MINN,https://money.tmx.com/quote/MINN
Manulfe MltDevInt Un,MINT,https://money.tmx.com/quote/MINT
Manulfe MltDevIntUnh,MINT.B,https://money.tmx.com/quote/MINT.B
Mackenzie IvyGlbEq E,MIVG,https://money.tmx.com/quote/MIVG
Mackenzie CAFxIncm E,MKB,https://money.tmx.com/quote/MKB
Mackenzie MaxDvrCA E,MKC,https://money.tmx.com/quote/MKC
MCAN Mortgage Corp.,MKP,https://money.tmx.com/quote/MKP
MacKenzie Master Un,MKZ.UN,https://money.tmx.com/quote/MKZ.UN
Precious Mtl&Mine Un,MMP.UN,https://money.tmx.com/quote/MMP.UN
Precious Mtl&Mine Un,MMP.UN,https://money.tmx.com/quote/MMP.UN
Mandalay Res Corp J,MND,https://money.tmx.com/quote/MND
Meridian MinUK Soc J,MNO,https://money.tmx.com/quote/MNO
Ry Cdn Mint-Sil ETR,MNS,https://money.tmx.com/quote/MNS
Ry Cdn Mint-Sil ETR,MNS,https://money.tmx.com/quote/MNS
Ry CA MintSil ETR US,MNS.U,https://money.tmx.com/quote/MNS.U
Ry CA MintSil ETR US,MNS.U,https://money.tmx.com/quote/MNS.U
Ry Cdn Mint-Gold ETR,MNT,https://money.tmx.com/quote/MNT
Ry Cdn Mint-Gold ETR,MNT,https://money.tmx.com/quote/MNT
Ry CA MintGld ETR US,MNT.U,https://money.tmx.com/quote/MNT.U
Ry CA MintGld ETR US,MNT.U,https://money.tmx.com/quote/MNT.U
PurposeCshMgtNC HgUS,MNU.U,https://money.tmx.com/quote/MNU.U
PurposeCshMgtNC HgUS,MNU.U,https://money.tmx.com/quote/MNU.U
Purpose Cash Mgt Un,MNY,https://money.tmx.com/quote/MNY
Purpose Cash Mgt Un,MNY,https://money.tmx.com/quote/MNY
Mogo Inc. J,MOGO,https://money.tmx.com/quote/MOGO
Marathon Gold Corp J,MOZ,https://money.tmx.com/quote/MOZ
Horizn MTrm US Treas,MPAY,https://money.tmx.com/quote/MPAY
Horizn MTrm US Treas,MPAY,https://money.tmx.com/quote/MPAY
Horizn MTrmUS TreaUS,MPAY.U,https://money.tmx.com/quote/MPAY.U
Horizn MTrmUS TreaUS,MPAY.U,https://money.tmx.com/quote/MPAY.U
Madison Pacific Cl B,MPC,https://money.tmx.com/quote/MPC
Madison Pacific NV C,MPC.C,https://money.tmx.com/quote/MPC.C
Mackenzie PortflComp,MPCF,https://money.tmx.com/quote/MPCF
Dream Impact 5.5 Deb,MPCT.DB,https://money.tmx.com/quote/MPCT.DB
Dream Impact 5.5 Deb,MPCT.DB,https://money.tmx.com/quote/MPCT.DB
Dream Impact 5.75 Db,MPCT.DB.A,https://money.tmx.com/quote/MPCT.DB.A
Dream Impact 5.75 Db,MPCT.DB.A,https://money.tmx.com/quote/MPCT.DB.A
Dream Impact Tr Un,MPCT.UN,https://money.tmx.com/quote/MPCT.UN
Dream Impact Tr Un,MPCT.UN,https://money.tmx.com/quote/MPCT.UN
Mountain Province J,MPVD,https://money.tmx.com/quote/MPVD
Mulvihill PremiumYld,MPY,https://money.tmx.com/quote/MPY
Melcor REIT 5.1% Deb,MR.DB.B,https://money.tmx.com/quote/MR.DB.B
Melcor REIT Un,MR.UN,https://money.tmx.com/quote/MR.UN
Morguard Corporation,MRC,https://money.tmx.com/quote/MRC
Melcor Developments,MRD,https://money.tmx.com/quote/MRD
Martinrea Int'l Inc.,MRE,https://money.tmx.com/quote/MRE
Middlefld Rl Est Div,MREL,https://money.tmx.com/quote/MREL
Morgaurd NA Rl 6% Db,MRG.DB.B,https://money.tmx.com/quote/MRG.DB.B
Morguard NA REIT UN,MRG.UN,https://money.tmx.com/quote/MRG.UN
Morguard REIT 5.25Db,MRT.DB.A,https://money.tmx.com/quote/MRT.DB.A
Morguard Real Est Un,MRT.UN,https://money.tmx.com/quote/MRT.UN
Metro Inc.,MRU,https://money.tmx.com/quote/MRU
Mineros S.A.,MSA,https://money.tmx.com/quote/MSA
Sustain RlEst Div Tr,MSRE.UN,https://money.tmx.com/quote/MSRE.UN
Sustain RlEst Div Tr,MSRE.UN,https://money.tmx.com/quote/MSRE.UN
Minco Silver Corp J,MSV,https://money.tmx.com/quote/MSV
Horizon GlbMetavrs A,MTAV,https://money.tmx.com/quote/MTAV
Horizon GlbMetavrs A,MTAV,https://money.tmx.com/quote/MTAV
Mullen Group Ltd.,MTL,https://money.tmx.com/quote/MTL
Mullen Group Ltd Deb,MTL.DB,https://money.tmx.com/quote/MTL.DB
MTY Food Group Inc.,MTY,https://money.tmx.com/quote/MTY
Mackenzie Uncnstrn E,MUB,https://money.tmx.com/quote/MUB
Manulfe MltUSLrgCpHg,MULC,https://money.tmx.com/quote/MULC
Manulf MltUSLrgCpUnh,MULC.B,https://money.tmx.com/quote/MULC.B
Manulfe MultUS MidHg,MUMC,https://money.tmx.com/quote/MUMC
Manulfe MultUSMdUnhg,MUMC.B,https://money.tmx.com/quote/MUMC.B
Mackenzie MaxDvrUS E,MUS,https://money.tmx.com/quote/MUS
Middlefld US EqtyDiv,MUSA,https://money.tmx.com/quote/MUSA
Manulf US SmallCapUn,MUSC,https://money.tmx.com/quote/MUSC
ManulfUSSmallCap U-H,MUSC.B,https://money.tmx.com/quote/MUSC.B
US PremiumCshMgUH US,MUSD.U,https://money.tmx.com/quote/MUSD.U
US PremiumCshMgUH US,MUSD.U,https://money.tmx.com/quote/MUSD.U
McEwen Mining Inc. J,MUX,https://money.tmx.com/quote/MUX
MediaValet Inc. J,MVP,https://money.tmx.com/quote/MVP
MackenzieMaxDvr AW E,MWD,https://money.tmx.com/quote/MWD
Methanex Corporation,MX,https://money.tmx.com/quote/MX
Maxim Power Corp.,MXG,https://money.tmx.com/quote/MXG
Mackenzie AlWrl NA E,MXU,https://money.tmx.com/quote/MXU
Nat'l Bank of Canada,NA,https://money.tmx.com/quote/NA
Nat'l Bank Ser 38 Pr,NA.PR.C,https://money.tmx.com/quote/NA.PR.C
Nat'l Bank Ser 40 Pr,NA.PR.E,https://money.tmx.com/quote/NA.PR.E
Nat'l Bank Ser 42 Pr,NA.PR.G,https://money.tmx.com/quote/NA.PR.G
Nat'l Bank Ser 30 Pr,NA.PR.S,https://money.tmx.com/quote/NA.PR.S
Nat'l Bank Ser 32 Pr,NA.PR.W,https://money.tmx.com/quote/NA.PR.W
NBI Liquid Alternatv,NALT,https://money.tmx.com/quote/NALT
Nano One Materials J,NANO,https://money.tmx.com/quote/NANO
NioCorp Dev Ltd. J,NB,https://money.tmx.com/quote/NB
Neighbourly Pharm J,NBLY,https://money.tmx.com/quote/NBLY
Northcliff Res Ltd J,NCF,https://money.tmx.com/quote/NCF
Nickel CrkPlatinum J,NCP,https://money.tmx.com/quote/NCP
Nevada Copper Corp J,NCU,https://money.tmx.com/quote/NCU
Nevada Copper J C Wt,NCU.WT.C,https://money.tmx.com/quote/NCU.WT.C
NBI Cdn Div Incom Un,NDIV,https://money.tmx.com/quote/NDIV
Nthrn Dynasty Min J,NDM,https://money.tmx.com/quote/NDM
Neo Perform Material,NEO,https://money.tmx.com/quote/NEO
NextSource Materl J,NEXT,https://money.tmx.com/quote/NEXT
NBI Cdn FamilyBusnss,NFAM,https://money.tmx.com/quote/NFAM
NFI Group Inc.,NFI,https://money.tmx.com/quote/NFI
NFI Group Inc 5% Deb,NFI.DB,https://money.tmx.com/quote/NFI.DB
NovaGold Resources J,NG,https://money.tmx.com/quote/NG
New Gold Inc.,NGD,https://money.tmx.com/quote/NGD
NBI GlblPrivateEq Un,NGPE,https://money.tmx.com/quote/NGPE
Newmont Corporation,NGT,https://money.tmx.com/quote/NGT
Nighthawk Gold J,NHK,https://money.tmx.com/quote/NHK
Nighthawk Gold J Wt,NHK.WT,https://money.tmx.com/quote/NHK.WT
NBI HighYld Bond Un,NHYB,https://money.tmx.com/quote/NHYB
NBI ActiveIntl Eq Un,NINT,https://money.tmx.com/quote/NINT
N.A. Construction,NOA,https://money.tmx.com/quote/NOA
N.A. Constr 5% Deb,NOA.DB.A,https://money.tmx.com/quote/NOA.DB.A
N.A. Constr 5.5% Deb,NOA.DB.B,https://money.tmx.com/quote/NOA.DB.B
1st TrCboeVesUS EqHg,NOVB.F,https://money.tmx.com/quote/NOVB.F
1st TrCboeVesUS EqHg,NOVB.F,https://money.tmx.com/quote/NOVB.F
1st TrCboeVesUS EqHg,NOVB.F,https://money.tmx.com/quote/NOVB.F
Nova Cannabis Inc J,NOVC,https://money.tmx.com/quote/NOVC
Northland Power Inc.,NPI,https://money.tmx.com/quote/NPI
Northland Pwr Pr 1,NPI.PR.A,https://money.tmx.com/quote/NPI.PR.A
Northland Pwr Pr 2,NPI.PR.B,https://money.tmx.com/quote/NPI.PR.B
Verde Agritech J Ord,NPK,https://money.tmx.com/quote/NPK
Verde Agritech J Ord,NPK,https://money.tmx.com/quote/NPK
NBI ActvCdnPrShr Un,NPRF,https://money.tmx.com/quote/NPRF
NBI GlblRl AssetIncm,NREA,https://money.tmx.com/quote/NREA
Northview Res REIT A,NRR.UN,https://money.tmx.com/quote/NRR.UN
NBI SustainCdnBnd Un,NSCB,https://money.tmx.com/quote/NSCB
NBI SustainCA CrpBnd,NSCC,https://money.tmx.com/quote/NSCC
NBI SustainCdnEq Un,NSCE,https://money.tmx.com/quote/NSCE
NBI SustainGlblEq Un,NSGE,https://money.tmx.com/quote/NSGE
NBI SustainCdnST Bnd,NSSB,https://money.tmx.com/quote/NSSB
Nutrien Ltd.,NTR,https://money.tmx.com/quote/NTR
New Pacific Metals J,NUAG,https://money.tmx.com/quote/NUAG
NBI Unconstr FxdIncm,NUBF,https://money.tmx.com/quote/NUBF
Numinus Wellness J,NUMI,https://money.tmx.com/quote/NUMI
NBI Active US Eq Un,NUSA,https://money.tmx.com/quote/NUSA
NuVista Energy Ltd.,NVA,https://money.tmx.com/quote/NVA
Nuvei Corp. J SV,NVEI,https://money.tmx.com/quote/NVEI
Novo Resources J,NVO,https://money.tmx.com/quote/NVO
Novo Res J A Wt,NVO.WT.A,https://money.tmx.com/quote/NVO.WT.A
NW Company VarV&ComV,NWC,https://money.tmx.com/quote/NWC
NW Healthcare 2023Db,NWH.DB.G,https://money.tmx.com/quote/NWH.DB.G
NW Healthcare 2027Db,NWH.DB.H,https://money.tmx.com/quote/NWH.DB.H
NW Healthcare 2028Db,NWH.DB.I,https://money.tmx.com/quote/NWH.DB.I
NW Healthcare Un,NWH.UN,https://money.tmx.com/quote/NWH.UN
NexGen Energy Ltd. J,NXE,https://money.tmx.com/quote/NXE
CI EnergyGiantCovHeg,NXF,https://money.tmx.com/quote/NXF
CI EnergyGiantCovHeg,NXF,https://money.tmx.com/quote/NXF
CI EngyGiant UnhegUn,NXF.B,https://money.tmx.com/quote/NXF.B
CI EngyGiant UnhegUn,NXF.B,https://money.tmx.com/quote/NXF.B
CI EngyGiantCovHG US,NXF.U,https://money.tmx.com/quote/NXF.U
CI EngyGiantCovHG US,NXF.U,https://money.tmx.com/quote/NXF.U
Nexus Industrl REIT,NXR.UN,https://money.tmx.com/quote/NXR.UN
First Tr Indxx NextG,NXTG,https://money.tmx.com/quote/NXTG
First Tr Indxx NextG,NXTG,https://money.tmx.com/quote/NXTG
Obsidian Energy Ltd,OBE,https://money.tmx.com/quote/OBE
OceanaGold Corp.,OGC,https://money.tmx.com/quote/OGC
Orbit Garant Drill,OGD,https://money.tmx.com/quote/OGD
Organigram Hldgs J,OGI,https://money.tmx.com/quote/OGI
Orla Mining Ltd. J,OLA,https://money.tmx.com/quote/OLA
Olympia Fin Group,OLY,https://money.tmx.com/quote/OLY
Oncolytics Biotech,ONC,https://money.tmx.com/quote/ONC
CI One NA Core+Bond,ONEB,https://money.tmx.com/quote/ONEB
CI One NA Core+Bond,ONEB,https://money.tmx.com/quote/ONEB
Accelerate1ChoicePrt,ONEC,https://money.tmx.com/quote/ONEC
Accelerate1ChoicePrt,ONEC,https://money.tmx.com/quote/ONEC
CI One GlblEq ETF Un,ONEQ,https://money.tmx.com/quote/ONEQ
CI One GlblEq ETF Un,ONEQ,https://money.tmx.com/quote/ONEQ
Onex Corporation SV,ONEX,https://money.tmx.com/quote/ONEX
Optiva Inc. J,OPT,https://money.tmx.com/quote/OPT
Osisko Gld Royalty,OR,https://money.tmx.com/quote/OR
Aura Minerals Inc. J,ORA,https://money.tmx.com/quote/ORA
Aura Minerals Inc. J,ORA,https://money.tmx.com/quote/ORA
Orezone Gold Corp J,ORE,https://money.tmx.com/quote/ORE
Orea Mining Corp J,OREA,https://money.tmx.com/quote/OREA
Orvana Minerals J,ORV,https://money.tmx.com/quote/ORV
Osisko Mining Inc. J,OSK,https://money.tmx.com/quote/OSK
Open Text Corp,OTEX,https://money.tmx.com/quote/OTEX
Ovintiv Inc.,OVV,https://money.tmx.com/quote/OVV
Pan American Silver,PAAS,https://money.tmx.com/quote/PAAS
Purpose Actv Bal Fnd,PABF,https://money.tmx.com/quote/PABF
Purpose ActvConserv,PACF,https://money.tmx.com/quote/PACF
Purpose Actv Growth,PAGF,https://money.tmx.com/quote/PAGF
Payfare Inc. J Cl A,PAY,https://money.tmx.com/quote/PAY
Purpose EnhncPremYld,PAYF,https://money.tmx.com/quote/PAYF
Purpose Tot Ret Bond,PBD,https://money.tmx.com/quote/PBD
Premium Brands Hldgs,PBH,https://money.tmx.com/quote/PBH
Premium Brand 4.65Db,PBH.DB.G,https://money.tmx.com/quote/PBH.DB.G
Premium Brand 4.2 Db,PBH.DB.H,https://money.tmx.com/quote/PBH.DB.H
Premium Brand 5.4 Db,PBH.DB.I,https://money.tmx.com/quote/PBH.DB.I
Purpose Best Ideas,PBI,https://money.tmx.com/quote/PBI
Purpose Best NnCurHg,PBI.B,https://money.tmx.com/quote/PBI.B
Pollard Banknote Ltd,PBL,https://money.tmx.com/quote/PBL
Canso Credit A Un,PBY.UN,https://money.tmx.com/quote/PBY.UN
Canso Credit A Un,PBY.UN,https://money.tmx.com/quote/PBY.UN
PIMCO MngdConsvBndPl,PCON,https://money.tmx.com/quote/PCON
PIMCO Mngd CoreBndPl,PCOR,https://money.tmx.com/quote/PCOR
Precision Drill Corp,PD,https://money.tmx.com/quote/PD
Invesco Cdn Div Un,PDC,https://money.tmx.com/quote/PDC
Invesco Cdn Div Un,PDC,https://money.tmx.com/quote/PDC
Purpose Core Div Fnd,PDF,https://money.tmx.com/quote/PDF
Purpose EnhncDiv ETF,PDIV,https://money.tmx.com/quote/PDIV
Prime Dividend Cl A,PDV,https://money.tmx.com/quote/PDV
Prime Dividend Pr,PDV.PR.A,https://money.tmx.com/quote/PDV.PR.A
Pieridae Energy,PEA,https://money.tmx.com/quote/PEA
Pet Valu Hldgs J,PET,https://money.tmx.com/quote/PET
Peyto Expl & Dev,PEY,https://money.tmx.com/quote/PEY
Picton MhnyFortAltUn,PFAA,https://money.tmx.com/quote/PFAA
Picton MahoneyActive,PFAE,https://money.tmx.com/quote/PFAE
Picton MhnyFortCrBnd,PFCB,https://money.tmx.com/quote/PFCB
Invesco CorpBndCA$Hg,PFH.F,https://money.tmx.com/quote/PFH.F
Invesco CorpBndCA$Hg,PFH.F,https://money.tmx.com/quote/PFH.F
Picton Mahoney Incm,PFIA,https://money.tmx.com/quote/PFIA
Invesco 1-3YrLadFltg,PFL,https://money.tmx.com/quote/PFL
Invesco 1-3YrLadFltg,PFL,https://money.tmx.com/quote/PFL
PictonMahony LnShAlt,PFLS,https://money.tmx.com/quote/PFLS
Picton MahoneyMktNeu,PFMN,https://money.tmx.com/quote/PFMN
PictonMahnyMult-Stgy,PFMS,https://money.tmx.com/quote/PFMS
PictonMhnyFortSpeSit,PFSS,https://money.tmx.com/quote/PFSS
PIMCO Gbl IncmOpp Un,PGI.UN,https://money.tmx.com/quote/PGI.UN
Purpose Tact Hegd Eq,PHE,https://money.tmx.com/quote/PHE
Purpose TacHg NN-Cur,PHE.B,https://money.tmx.com/quote/PHE.B
Purpose Rl Est Incme,PHR,https://money.tmx.com/quote/PHR
Purpose Intl TacHgEq,PHW,https://money.tmx.com/quote/PHW
PHX Energy Services,PHX,https://money.tmx.com/quote/PHX
Sprott PhyGold CA Un,PHYS,https://money.tmx.com/quote/PHYS
Sprott PhyGold CA Un,PHYS,https://money.tmx.com/quote/PHYS
Sprott Phy Gld Un US,PHYS.U,https://money.tmx.com/quote/PHYS.U
Sprott Phy Gld Un US,PHYS.U,https://money.tmx.com/quote/PHYS.U
Premium Income Cl A,PIC.A,https://money.tmx.com/quote/PIC.A
Premium Income Pr,PIC.PR.A,https://money.tmx.com/quote/PIC.PR.A
Purpose Intl Div Un,PID,https://money.tmx.com/quote/PID
Polaris Renew Engy J,PIF,https://money.tmx.com/quote/PIF
Purpose Monthly Incm,PIN,https://money.tmx.com/quote/PIN
Purpose Mult-AstIncm,PINC,https://money.tmx.com/quote/PINC
Purpose GlblInnovatr,PINV,https://money.tmx.com/quote/PINV
PIMCO MultiSecIncm A,PIX.UN,https://money.tmx.com/quote/PIX.UN
Parkland Corp.,PKI,https://money.tmx.com/quote/PKI
Park Lawn Corp.,PLC,https://money.tmx.com/quote/PLC
Park Lawn Corp. Deb,PLC.DB,https://money.tmx.com/quote/PLC.DB
Park Lawn Corp. USF,PLC.U,https://money.tmx.com/quote/PLC.U
PIMCO LwDuratnMoIncm,PLDI,https://money.tmx.com/quote/PLDI
Invesco LowVolPortfl,PLV,https://money.tmx.com/quote/PLV
Invesco LowVolPortfl,PLV,https://money.tmx.com/quote/PLV
Plaza Retail REIT Un,PLZ.UN,https://money.tmx.com/quote/PLZ.UN
Picton Mahoney A Un,PMB.UN,https://money.tmx.com/quote/PMB.UN
Sentry Prime Metal A,PME,https://money.tmx.com/quote/PME
Sentry Prime Metal A,PME,https://money.tmx.com/quote/PME
PIMCO MthlyIncmETFUn,PMIF,https://money.tmx.com/quote/PMIF
PIMCO Mthly Incm US,PMIF.U,https://money.tmx.com/quote/PMIF.U
Purpose Mult-StgyNeu,PMM,https://money.tmx.com/quote/PMM
PIMCO Glbl ShrtCda,PMNT,https://money.tmx.com/quote/PMNT
Perpetual Energy Inc,PMT,https://money.tmx.com/quote/PMT
Primaris REIT A Un,PMZ.UN,https://money.tmx.com/quote/PMZ.UN
Postmedia Ntwrk C J,PNC.A,https://money.tmx.com/quote/PNC.A
Postmedia Ntwrk VV J,PNC.B,https://money.tmx.com/quote/PNC.B
Pine Cliff Energy,PNE,https://money.tmx.com/quote/PNE
Pinetree Capital J,PNP,https://money.tmx.com/quote/PNP
Paramount Res Cl A,POU,https://money.tmx.com/quote/POU
Power Corp of Cda SV,POW,https://money.tmx.com/quote/POW
Power Corp 5.6% Pr A,POW.PR.A,https://money.tmx.com/quote/POW.PR.A
Power Corp 5.35% Pr,POW.PR.B,https://money.tmx.com/quote/POW.PR.B
Power Corp 5.80% Pr,POW.PR.C,https://money.tmx.com/quote/POW.PR.C
Power Corp 5.00% Pr,POW.PR.D,https://money.tmx.com/quote/POW.PR.D
Power Corp Part. Pr,POW.PR.E,https://money.tmx.com/quote/POW.PR.E
Power Corp 5.6% Pr G,POW.PR.G,https://money.tmx.com/quote/POW.PR.G
Pembina Pipeline,PPL,https://money.tmx.com/quote/PPL
Pembina Pipe Pr 21,PPL.PF.A,https://money.tmx.com/quote/PPL.PF.A
Pembina Pipe Pr 22,PPL.PF.B,https://money.tmx.com/quote/PPL.PF.B
Pembina Pipe Pr 25,PPL.PF.E,https://money.tmx.com/quote/PPL.PF.E
Pembina Pipe Sr 1 Pr,PPL.PR.A,https://money.tmx.com/quote/PPL.PR.A
Pembina Pipe Sr 3 Pr,PPL.PR.C,https://money.tmx.com/quote/PPL.PR.C
Pembina Pipe Sr 5 Pr,PPL.PR.E,https://money.tmx.com/quote/PPL.PR.E
Pembina Pipe Sr 7 Pr,PPL.PR.G,https://money.tmx.com/quote/PPL.PR.G
Pembina Pipe Sr 9 Pr,PPL.PR.I,https://money.tmx.com/quote/PPL.PR.I
Pembina Pipe Pr 15,PPL.PR.O,https://money.tmx.com/quote/PPL.PR.O
Pembina Pipe Pr 17,PPL.PR.Q,https://money.tmx.com/quote/PPL.PR.Q
Pembina Pipe Pr 19,PPL.PR.S,https://money.tmx.com/quote/PPL.PR.S
Pembina Pipeline Rec,PPL.R,https://money.tmx.com/quote/PPL.R
Prairie Provident J,PPR,https://money.tmx.com/quote/PPR
Perpetua Res Corp. J,PPTA,https://money.tmx.com/quote/PPTA
Lysander-SlatrPrActv,PR,https://money.tmx.com/quote/PR
Lysander-SlatrPrActv,PR,https://money.tmx.com/quote/PR
Purpose DiversRl Ast,PRA,https://money.tmx.com/quote/PRA
Probe Gold Inc. J,PRB,https://money.tmx.com/quote/PRB
Propel Holdings J,PRL,https://money.tmx.com/quote/PRL
Big Pharma Split A,PRM,https://money.tmx.com/quote/PRM
Big Pharma Split A,PRM,https://money.tmx.com/quote/PRM
Big Pharma Split Pr,PRM.PR.A,https://money.tmx.com/quote/PRM.PR.A
Big Pharma Split Pr,PRM.PR.A,https://money.tmx.com/quote/PRM.PR.A
Primo Water Corp.,PRMW,https://money.tmx.com/quote/PRMW
Profound Medical,PRN,https://money.tmx.com/quote/PRN
Purpose Conserv Incm,PRP,https://money.tmx.com/quote/PRP
Petrus Resources,PRQ,https://money.tmx.com/quote/PRQ
Perseus Mining Ord J,PRU,https://money.tmx.com/quote/PRU
PRO Real Est Tr Deb,PRV.DB,https://money.tmx.com/quote/PRV.DB
PRO Real Est Tr Un,PRV.UN,https://money.tmx.com/quote/PRV.UN
Prime Mining Corp. J,PRYM,https://money.tmx.com/quote/PRYM
Purpose High IntSvgs,PSA,https://money.tmx.com/quote/PSA
Invesco1-5CorpBnd Un,PSB,https://money.tmx.com/quote/PSB
Invesco1-5CorpBnd Un,PSB,https://money.tmx.com/quote/PSB
Pulse Seismic Inc.,PSD,https://money.tmx.com/quote/PSD
Pason Systems Inc.,PSI,https://money.tmx.com/quote/PSI
PrairieSky Royalty,PSK,https://money.tmx.com/quote/PSK
Sprott Phy Sil Cdn,PSLV,https://money.tmx.com/quote/PSLV
Sprott Phy Sil Cdn,PSLV,https://money.tmx.com/quote/PSLV
Sprott Phy Silver US,PSLV.U,https://money.tmx.com/quote/PSLV.U
Sprott Phy Silver US,PSLV.U,https://money.tmx.com/quote/PSLV.U
Purpose US Cash USF,PSU.U,https://money.tmx.com/quote/PSU.U
PIMCO Tact Incm A Un,PTI.UN,https://money.tmx.com/quote/PTI.UN
Platinum Grp Metal J,PTM,https://money.tmx.com/quote/PTM
PIMCO Tact IncmOpp A,PTO.UN,https://money.tmx.com/quote/PTO.UN
Partners Val AA Pr 8,PVS.PR.F,https://money.tmx.com/quote/PVS.PR.F
Partners Val AA Pr 9,PVS.PR.G,https://money.tmx.com/quote/PVS.PR.G
Partners ValAA Pr 10,PVS.PR.H,https://money.tmx.com/quote/PVS.PR.H
Partners ValAA Pr 11,PVS.PR.I,https://money.tmx.com/quote/PVS.PR.I
