HEL0002;TSX;Helix BioPharma Corp.;HBP; 42 648 749 ; 49 021 550 ; Life Sciences ;;ON;Canada;;19960603;;;;;;;;;;;Biotechnology;;;;;;;;; 2 128 788 ; 844 006 ; 1 145 ; 11 
HER0005;TSX;Heroux-Devtek Inc.;HRX; 1 068 462 376 ; 33 673 570 ; Industrial Products & Services ;;QC;Canada;;19991206;;;;;;;;;;;;;;;;;;;; 13 915 295 ; 408 010 273 ; 46 823 ; 11 
HIG0021;TSX;High Arctic Energy Services Inc.;HWO; 14 315 391 ; 12 448 166 ; Industrial Products & Services ;Energy Services;AB;Canada;IPO;20050720;;;;;;;;;;;;;;;;;;;; 6 546 059 ; 7 939 047 ; 7 092 ; 11 
HIG0012;TSX;High Liner Foods Incorporated;HLF; 458 618 967 ; 29 761 127 ; Consumer Products & Services ;;NS;Canada;;19710115;;;;;;;;;;Consumer Staples;;;;;;;;;; 4 596 722 ; 61 582 720 ; 16 902 ; 11 
HLS0001;TSX;HLS Therapeutics Inc.;HLS; 114 772 900 ; 31 793 047 ; Life Sciences ;;ON;Canada;TSXV Grad;20190207;;;;Y;;;;;;;Pharmaceuticals;;;;;;;;; 5 679 911 ; 18 953 519 ; 4 222 ; 11 
HUD0003;TSX;HudBay Minerals Inc.;HBM; 4 916 848 010 ; 393 662 771 ; Mining ;;ON;Canada;TSXV Grad;20041224;NYSE;;;Y;;Composite;;;;;;;;;;;;;; 362 657 556 ; 3 995 340 970 ; 1 131 824 ; 11 
V-04063;TSX;Hut 8 Corp.;HUT; 3 706 835 460 ; 93 512 499 ; Technology ;Blockchain/Cryptocurrency;ON;Canada;TSXV Grad;20191008;NasdaqGS;;;Y;Y;;;;;;;;Fintech;;;;;;; 341 502 317 ; 6 025 836 434 ; 1 371 726 ; 11 
HYD0008;TSX;Hydro One Limited;H; 27 448 136 068 ; 599 435 162 ; Utilities & Pipelines ;;ON;Canada;IPO;20151105;;;;;;60;;;;;;;;;;;;;; 230 163 634 ; 9 660 484 084 ; 725 171 ; 11 
I800001;TSX;i-80 Gold Corp.;IAU; 340 466 195 ; 391 340 454 ; Mining ;;NV;USA;Other;20210413;NYSE Mkt;;;;;;;;;;;;;Reno;;;;;; 240 434 227 ; 335 407 867 ; 288 602 ; 11 
IAC0002;TSX;IA Clarington Core Plus Bond Fund;ICPB; 71 925 000 ; 7 500 000 ; ETP ;;QC;Canada;IPO;20181022;;;;;;;;;;;;;;;;;IA Clarington;Exchange Traded Funds;; 1 043 422 ; 9 790 473 ; 887 ; 11 
IAC0005;TSX;IA Clarington Floating Rate Income Fund;IFRF; 4 968 000 ; 600 000 ; ETP ;;QC;Canada;IPO;20191104;;;;;;;;;;;;;;;;;IA Clarington;Exchange Traded Funds;; 644 283 ; 5 488 721 ; 635 ; 11 
IAC0006;TSX;IA Clarington Loomis Global Allocation Fund ETF;IGAF; 47 069 000 ; 3 025 000 ; ETP ;;QC;Canada;IPO;20191104;;;;;;;;;;;;;;;;;IA Clarington;Exchange Traded Funds;; 126 005 ; 1 801 864 ; 349 ; 11 
IAC0009;TSX;IA Clarington Loomis Global Equity Opportunities Fund;IGEO; 2 130 050 ; 145 000 ; ETP ;;QC;Canada;IPO;20231031;;;;;;;;;;;;;;;;;iA Clarington;Exchange Traded Funds;; 101 656 ; 1 342 271 ; 310 ; 11 
IAC0008;TSX;IA Clarington Loomis Global Multisector Bond Fund;ILGB; 19 319 375 ; 2 173 158 ; ETP ;;QC;Canada;IPO;20210824;;;;;;;;;;;;;;;;;IA Clarington;Exchange Traded Funds;; 133 651 ; 1 168 816 ; 185 ; 11 
IAC0010;TSX;IA Clarington Strategic Corporate Bond Fund;ISCB; 1 347 500 ; 125 000 ; ETP ;;QC;Canada;IPO;20231031;;;;;;;;;;;;;;;;;iA Clarington;Exchange Traded Funds;; 237 593 ; 2 536 820 ; 144 ; 11 
IAC0007;TSX;IA Clarington Strategic Income Fund;ISIF; 2 731 500 ; 225 000 ; ETP ;;QC;Canada;IPO;20191104;;;;;;;;;;;;;;;;;IA Clarington;Exchange Traded Funds;; 24 933 ; 284 267 ; 74 ; 10 
IND0003;TSX;iA Financial Corporation;IAG; 12 566 355 556 ; 93 897 897 ; Financial Services ;;QC;Canada;IPO;20000210;;;;;;Composite;;;;;;;;;;;;;; 73 730 695 ; 7 397 355 289 ; 363 106 ; 11 
IAW0001;TSX;IA Wealth Enhanced Bond Pool;IWEB; 757 400 ; 70 000 ; ETP ;;QC;Canada;IPO;20231031;;;;;;;;;;;;;;;;;iA Clarington;Exchange Traded Funds;; 191 559 ; 2 045 551 ; 196 ; 10 
IAM0001;TSX;IAMGold Corporation;IMG; 4 409 781 236 ; 571 215 186 ; Mining ;;ON;Canada;;19960308;NYSE;;;;;Composite;;;;;;;;;;;;;; 356 525 809 ; 2 036 897 686 ; 624 340 ; 11 
IBI0001;TSX;IBI Group Inc.;IBG; 46 115 000 ; 460 000 ; Industrial Products & Services ;;ON;Canada;IPO;20040830;;;;;;;;;;;;;;;;;;;; 1 758 ; 1 759 498 ; 185 ; 11 
IFA0001;TSX;iFabric Corp.;IFA; 33 632 408 ; 30 299 467 ; Consumer Products & Services ;;ON;Canada;TSXV Grad;20150918;;;OTCQX;Y;;;;;;Consumer Discretionary;;;;;;;;;; 3 859 015 ; 4 053 307 ; 1 720 ; 11 
INV0005;TSX;IGM Financial Inc.;IGM; 11 201 022 068 ; 236 758 023 ; Financial Services ;;MB;Canada;;19861112;;;;;;Composite;;;;;;;;;;;;;; 58 180 070 ; 2 226 360 441 ; 265 043 ; 11 
V-04034;TSX;illumin Holdings Inc.;ILLM; 100 335 185 ; 50 931 566 ; Technology ;;ON;Canada;TSXV Grad;20190626;;;;Y;Y;;;;;;;;Internet Software & Services;;;;;;; 13 421 951 ; 21 810 538 ; 30 336 ; 11 
IMP0004;TSX;Imperial Metals Corporation;III; 346 404 670 ; 161 871 341 ; Mining ;;BC;Canada;;19841227;;;;;;;;;;;;;;;;;;;; 9 746 308 ; 21 923 029 ; 11 532 ; 11 
IMP0005;TSX;Imperial Oil Limited;IMO; 53 697 000 972 ; 517 860 941 ; Oil & Gas ;;AB;Canada;;19211125;NYSE Mkt;;;;;60;Y;;;;;;;;;;;;; 224 077 303 ; 20 867 621 605 ; 1 107 858 ; 11 
INC0005;TSX;Income Financial Trust;INC; 30 190 847 ; 3 358 270 ; Closed-End Funds ;;ON;Canada;;19990204;;;;;;;;;;;;;;;;;Quadravest;Fund of Equities;FI Trust; 581 707 ; 4 515 004 ; 2 097 ; 11 
INF0009;TSX;Information Services Corporation;ISV; 502 234 177 ; 18 430 612 ; Technology ;;SK;Canada;IPO;20130709;;;;;;;;;;;;;Internet Software & Services;;;;;;; 1 197 499 ; 31 519 522 ; 4 414 ; 11 
INF0011;TSX;Infrastructure Dividend Split Corp.;IS; 132 951 396 ; 10 062 715 ; Closed-End Funds ;;ON;Canada;IPO;20240508;;;;;;;;;;;;;;;;;Middlefield;Split Shares;Split Share Corp.; 3 567 185 ; 41 191 200 ; 4 774 ; 7 
INN0010;TSX;Innergex Renewable Energy Inc.;INE; 2 151 118 415 ; 211 449 124 ; Clean Technology & Renewable Energy ;;QC;Canada;IPO;20071205;;;;;;Composite;;Utilities & Pipelines;Renewable Energy Production and Distribution;;;;;;;;;;; 148 709 388 ; 1 427 003 254 ; 575 501 ; 11 
INO0001;TSX;Inovalis Real Estate Investment Trust;INO; 25 125 209 ; 32 630 141 ; Real Estate ;;France;UK/Europe;IPO;20130410;;;;;;;;;;;;REIT;;;;;;Income Trust;; 11 223 025 ; 13 015 219 ; 22 752 ; 11 
INP0001;TSX;InPlay Oil Corp.;IPO; 164 002 682 ; 91 112 601 ; Oil & Gas ;;AB;Canada;Other;20161110;;;OTCQX;;;;;;;;;;;;;;;;; 19 634 663 ; 42 706 481 ; 36 586 ; 11 
ING0001;TSX;Intact Financial Corporation;IFC; 48 749 299 347 ; 232 363 968 ; Financial Services ;;ON;Canada;IPO;20041214;;;;;;60;;;;;;;;;;;;;; 74 772 209 ; 15 747 634 988 ; 401 454 ; 11 
INT0027;TSX;Interfor Corporation;IFP; 1 049 656 214 ; 51 453 736 ; Industrial Products & Services ;Forest Products & Paper;BC;Canada;;19720529;;;;;;Composite;;;;;;;;;;;;;; 37 184 877 ; 705 823 655 ; 236 039 ; 11 
INT0017;TSX;Intermap Technologies Corporation;IMP; 84 799 327 ; 49 881 957 ; Technology ;;CO;USA;TSXV Grad;20040708;;;OTCQB;Y;Y;;;;;;;;IT Consulting & Services;Englewood;;;;;; 12 754 433 ; 11 945 253 ; 9 574 ; 11 
INT0125;TSX;International Petroleum Corporation;IPCO; 1 908 282 405 ; 120 244 638 ; Oil & Gas ;;BC;Canada;Other;20170424;Nasdaq Nordic;;;;;Composite;Y;;;;;;;;;;;;; 15 907 207 ; 269 528 295 ; 89 567 ; 11 
INT0123;TSX;International Tower Hill Mines Ltd.;ITH; 127 803 803 ; 199 693 442 ; Mining ;;CO;USA;TSXV Grad;20091201;NYSE Mkt;;;Y;;;;;;;;;;Englewood;;;;;; 3 320 128 ; 2 623 276 ; 3 464 ; 11 
INT0120;TSX;InterRent Real Estate Investment Trust;IIP; 1 609 153 096 ; 147 764 288 ; Real Estate ;;ON;Canada;TSXV Grad;20070425;;;;Y;;Composite;;;;;;REIT;;;;;;Income Trust;; 87 409 332 ; 1 091 565 402 ; 333 274 ; 11 
POW0030;TSX;Invesco 1-3 Year Laddered Floating Rate Note Index ETF;PFL; 435 296 000 ; 22 300 000 ; ETP ;;ON;Canada;IPO;20140721;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 6 954 468 ; 136 377 062 ; 6 243 ; 11 
POW0016;TSX;Invesco 1-5 Year Laddered Investment Grade Corporate Bond Index ETF;PSB; 391 637 060 ; 21 952 750 ; ETP ;;ON;Canada;IPO;20110614;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 1 339 415 ; 23 265 675 ; 2 621 ; 11 
INV0033;TSX;Invesco Canadian Core Plus Bond ETF;ICCB; 19 720 800 ; 990 000 ; ETP ;;ON;Canada;IPO;20240815;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 24 361 ; 490 668 ; 25 ; 3 
POW0017;TSX;Invesco Canadian Dividend Index ETF;PDC; 833 985 385 ; 23 753 500 ; ETP ;;ON;Canada;IPO;20110616;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 2 315 119 ; 72 732 011 ; 7 514 ; 11 
POW0029;TSX;Invesco ESG Canadian Core Plus Bond ETF;BESG; 110 666 250 ; 6 750 000 ; ETP ;;ON;Canada;IPO;20120824;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 504 846 ; 7 974 020 ; 1 124 ; 11 
INV0017;TSX;Invesco ESG Global Bond ETF;IWBE; 212 197 400 ; 11 815 000 ; ETP ;;ON;Canada;IPO;20220120;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 204 145 ; 3 628 699 ; 471 ; 11 
INV0015;TSX;Invesco ESG NASDAQ 100 Index ETF;QQCE; 196 524 000 ; 6 700 000 ; ETP ;;ON;Canada;IPO;20211115;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 407 712 ; 10 338 831 ; 2 202 ; 11 
INV0016;TSX;Invesco ESG NASDAQ Next Gen 100 Index ETF;QQJE; 1 892 500 ; 100 000 ; ETP ;;ON;Canada;IPO;20211115;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 35 415 ; 662 475 ; 237 ; 11 
POW0023;TSX;Invesco FTSE RAFI Canadian Index ETF;PXC; 203 297 018 ; 4 676 720 ; ETP ;;ON;Canada;IPO;20120126;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 428 790 ; 16 501 305 ; 1 261 ; 11 
POW0037;TSX;Invesco FTSE RAFI Global Small-Mid ETF;PZW; 20 544 750 ; 594 000 ; ETP ;;ON;Canada;IPO;20150506;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 127 422 ; 3 659 377 ; 402 ; 11 
POW0022;TSX;Invesco FTSE RAFI U.S. Index ETF;PXU; 49 778 550 ; 765 000 ; ETP ;;ON;Canada;IPO;20120126;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 74 453 ; 4 418 718 ; 175 ; 11 
POW0036;TSX;Invesco FTSE RAFI U.S. Index ETF II;PXS; 43 031 510 ; 842 500 ; ETP ;;ON;Canada;IPO;20150414;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 290 446 ; 12 570 922 ; 507 ; 11 
POW0019;TSX;Invesco Fundamental High Yield Corporate Bond Index ETF;PFH; 28 348 740 ; 1 564 500 ; ETP ;;ON;Canada;IPO;20110621;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 119 932 ; 2 140 506 ; 411 ; 11 
INV0034;TSX;Invesco Global Bond ETF;ICGB; 19 500 000 ; 975 000 ; ETP ;;ON;Canada;IPO;20240815;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 20 702 ; 416 039 ; 38 ; 2 
INV0028;TSX;Invesco International Developed Dynamic-Multifactor Index ETF;IIMF; 52 348 500 ; 2 450 000 ; ETP ;;ON;Canada;IPO;20230727;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 812 916 ; 17 420 852 ; 1 265 ; 11 
POW0039;TSX;Invesco Low Volatility Portfolio ETF;PLV; 15 598 275 ; 610 500 ; ETP ;;ON;Canada;IPO;20150506;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 109 201 ; 2 574 942 ; 293 ; 11 
INV0029;TSX;Invesco Morningstar Global Energy Transition Index ETF;IGET; 2 058 000 ; 100 000 ; ETP ;;ON;Canada;IPO;20230727;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 2 807 ; 59 356 ; 27 ; 8 
INV0031;TSX;Invesco Morningstar Global Next Gen AI Index ETF;INAI; 17 187 250 ; 650 000 ; ETP ;;ON;Canada;IPO;20240118;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 342 231 ; 8 038 067 ; 1 119 ; 11 
INV0013;TSX;Invesco NASDAQ 100 Equal Weight Index ETF;QQEQ; 15 102 500 ; 550 000 ; ETP ;;ON;Canada;IPO;20210527;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 217 986 ; 5 510 444 ; 1 449 ; 11 
INV0035;TSX;Invesco NASDAQ 100 Income Advantage ETF;QQCI; 27 084 750 ; 1 225 000 ; ETP ;;ON;Canada;IPO;20240815;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 359 124 ; 7 745 488 ; 262 ; 4 
POW0020;TSX;Invesco NASDAQ 100 Index ETF;QQC; 1 536 161 100 ; 22 980 000 ; ETP ;;ON;Canada;IPO;20110616;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 12 388 404 ; 561 569 521 ; 63 491 ; 11 
INV0014;TSX;Invesco NASDAQ Next Gen 100 Index ETF;QQJR; 2 223 500 ; 110 000 ; ETP ;;ON;Canada;IPO;20210527;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 25 859 ; 501 230 ; 108 ; 11 
INV0030;TSX;Invesco Russell 1000 Dynamic-Multifactor Index ETF;IUMF; 151 448 000 ; 6 500 000 ; ETP ;;ON;Canada;IPO;20230727;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 713 761 ; 15 080 203 ; 1 163 ; 11 
INV0036;TSX;Invesco S&P 500 Equal Weight Income Advantage ETF;EQLI; 57 928 000 ; 2 600 000 ; ETP ;;ON;Canada;IPO;20240815;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 1 107 626 ; 23 809 897 ; 1 054 ; 4 
INV0010;TSX;Invesco S&P 500 Equal Weight Index ETF;EQL; 2 181 433 260 ; 58 746 000 ; ETP ;;ON;Canada;IPO;20180529;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 13 392 866 ; 440 558 962 ; 28 835 ; 11 
INV0011;TSX;Invesco S&P 500 ESG Index ETF;ESG; 526 968 000 ; 12 000 000 ; ETP ;;ON;Canada;IPO;20200305;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 1 009 478 ; 38 789 900 ; 4 335 ; 11 
INV0018;TSX;Invesco S&P 500 ESG Tilt Index ETF;ISTE; 2 619 500 ; 100 000 ; ETP ;;ON;Canada;IPO;20220120;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 12 357 ; 323 632 ; 58 ; 11 
POW0024;TSX;Invesco S&P 500 Low Volatility Index ETF;ULV; 130 657 250 ; 2 705 000 ; ETP ;;ON;Canada;IPO;20120124;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 308 996 ; 13 365 177 ; 1 526 ; 11 
INV0025;TSX;Invesco S&P International Developed Dividend Aristocrats ESG Index ETF;IIAE; 14 544 000 ; 600 000 ; ETP ;;ON;Canada;IPO;20230223;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 31 743 ; 746 724 ; 107 ; 11 
INV0019;TSX;Invesco S&P International Developed ESG Index ETF;IICE; 5 849 500 ; 250 000 ; ETP ;;ON;Canada;IPO;20220120;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 89 230 ; 1 976 924 ; 197 ; 11 
INV0020;TSX;Invesco S&P International Developed ESG Tilt Index ETF;IITE; 4 244 500 ; 200 000 ; ETP ;;ON;Canada;IPO;20220120;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 25 898 ; 546 188 ; 92 ; 11 
INV0026;TSX;Invesco S&P US Dividend Aristocrats ESG Index ETF;IUAE; 21 044 000 ; 900 000 ; ETP ;;ON;Canada;IPO;20230223;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 46 859 ; 1 051 929 ; 335 ; 11 
INV0021;TSX;Invesco S&P US Total Market ESG Index ETF;IUCE; 2 598 500 ; 100 000 ; ETP ;;ON;Canada;IPO;20220120;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 7 677 ; 204 368 ; 34 ; 10 
INV0022;TSX;Invesco S&P US Total Market ESG Tilt Index ETF;IUTE; 9 780 500 ; 385 000 ; ETP ;;ON;Canada;IPO;20220120;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 64 005 ; 1 406 265 ; 119 ; 11 
INV0023;TSX;Invesco S&P/TSX 60 ESG Tilt Index ETF;IXTE; 4 568 000 ; 200 000 ; ETP ;;ON;Canada;IPO;20220120;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 39 511 ; 785 509 ; 372 ; 11 
INV0027;TSX;Invesco S&P/TSX Canadian Dividend Aristocrats ESG Index ETF;ICAE; 8 130 500 ; 350 000 ; ETP ;;ON;Canada;IPO;20230223;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 59 648 ; 1 258 146 ; 487 ; 11 
INV0012;TSX;Invesco S&P/TSX Composite ESG Index ETF;ESGC; 76 544 000 ; 2 600 000 ; ETP ;;ON;Canada;IPO;20201008;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 314 944 ; 8 099 034 ; 638 ; 11 
INV0024;TSX;Invesco S&P/TSX Composite ESG Tilt Index ETF;ICTE; 1 157 500 ; 50 000 ; ETP ;;ON;Canada;IPO;20220120;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 10 801 ; 229 978 ; 108 ; 10 
POW0026;TSX;Invesco S&P/TSX Composite Low Volatility Index ETF;TLV; 84 348 000 ; 2 475 000 ; ETP ;;ON;Canada;IPO;20120424;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 718 786 ; 21 767 245 ; 2 004 ; 11 
INV0032;TSX;Invesco US Treasury Floating Rate Note Index ETF (USD);IUFR; 6 064 500 ; 300 000 ; ETP ;;ON;Canada;IPO;20240118;;;;;;;;;;;;;;;;;Invesco;Exchange Traded Funds;; 153 886 ; 3 097 144 ; 157 ; 11 
MAI0003;TSX;Invesque Inc.;IVQ; 43 911 116 ; 56 907 820 ; Real Estate ;;IN;USA;TSXV Grad;20160602;;;;Y;Y;;;;;;;Specialized;;Carmel;;;;;; 4 356 626 ; 10 251 553 ; 4 062 ; 11 
ISH0096;TSX;iShares 0-5 Year TIPS Bond Index ETF;XSTP; 73 853 100 ; 1 755 000 ; ETP ;;ON;Canada;IPO;20210709;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 278 708 ; 11 138 168 ; 651 ; 11 
ISH0097;TSX;iShares 0-5 Year TIPS Bond Index ETF (CAD-Hedged);XSTH; 96 007 950 ; 2 565 000 ; ETP ;;ON;Canada;IPO;20210709;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 258 829 ; 9 620 607 ; 726 ; 11 
CLA0047;TSX;iShares 1-10 Year Laddered Corporate Bond Index ETF;CBH; 429 120 000 ; 24 000 000 ; ETP ;;ON;Canada;IPO;20111025;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 1 990 218 ; 34 803 444 ; 2 404 ; 11 
CLA0048;TSX;iShares 1-10 Year Laddered Government Bond Index ETF;CLG; 669 510 000 ; 38 700 000 ; ETP ;;ON;Canada;IPO;20111025;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 3 771 566 ; 64 000 257 ; 4 311 ; 11 
CLA0035;TSX;iShares 1-5 Year Laddered Corporate Bond Index ETF;CBO; 712 259 000 ; 38 900 000 ; ETP ;;ON;Canada;IPO;20090224;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 2 874 737 ; 51 328 062 ; 4 095 ; 11 
CLA0030;TSX;iShares 1-5 Year Laddered Government Bond Index ETF;CLF; 519 363 000 ; 29 900 000 ; ETP ;;ON;Canada;IPO;20080130;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 1 946 472 ; 33 124 015 ; 3 834 ; 11 
ISH0098;TSX;iShares 1-5 Year U.S. IG Corporate Bond Index ETF;XSHU; 35 314 150 ; 865 000 ; ETP ;;ON;Canada;IPO;20210709;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 284 152 ; 11 017 013 ; 588 ; 11 
ISH0099;TSX;iShares 1-5 Year U.S. IG Corporate Bond Index ETF (CAD-Hedged);XIGS; 112 222 650 ; 2 995 000 ; ETP ;;ON;Canada;IPO;20210709;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 243 058 ; 9 052 511 ; 534 ; 11 
ISH0110;TSX;iShares 20+ Year U.S. Treasury Bond Index ETF;XTLT; 163 527 600 ; 4 440 000 ; ETP ;;ON;Canada;IPO;20230213;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 2 834 909 ; 103 233 272 ; 6 134 ; 11 
ISH0109;TSX;iShares 20+ Year U.S. Treasury Bond Index ETF (CAD-Hedged);XTLH; 220 230 500 ; 6 230 000 ; ETP ;;ON;Canada;IPO;20230213;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 7 670 736 ; 270 856 530 ; 12 249 ; 11 
CAN0137;TSX;iShares Canadian Financial Monthly Income ETF;FIE; 1 119 404 000 ; 133 900 000 ; ETP ;;ON;Canada;IPO;20050815;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 30 706 506 ; 224 774 717 ; 40 081 ; 11 
ISH0007;TSX;iShares Canadian Growth Index ETF;XCG; 105 372 000 ; 1 800 000 ; ETP ;;ON;Canada;IPO;20061109;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 496 239 ; 25 022 032 ; 3 652 ; 11 
ISH0023;TSX;iShares Canadian HYBrid Corporate Bond Index ETF;XHB; 192 131 500 ; 9 650 000 ; ETP ;;ON;Canada;IPO;20100927;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 1 249 499 ; 24 128 711 ; 3 412 ; 11 
IUN0016;TSX;iShares Canadian Real Return Bond Index ETF;XRB; 272 142 000 ; 11 700 000 ; ETP ;;ON;Canada;IPO;20051222;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 1 990 273 ; 44 241 586 ; 5 703 ; 11 
IUN0013;TSX;iShares Canadian Select Dividend Index ETF;XDV; 1 795 750 000 ; 55 000 000 ; ETP ;;ON;Canada;IPO;20051222;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 11 142 227 ; 317 947 416 ; 30 121 ; 11 
ISH0006;TSX;iShares Canadian Value Index ETF;XCV; 76 589 000 ; 1 900 000 ; ETP ;;ON;Canada;IPO;20061109;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 945 241 ; 33 798 423 ; 2 301 ; 11 
ISH0017;TSX;iShares China Index ETF;XCH; 126 046 000 ; 6 200 000 ; ETP ;;ON;Canada;IPO;20100126;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 14 898 955 ; 272 553 981 ; 30 354 ; 11 
ISH0058;TSX;iShares Conservative Short Term Strategic Fixed Income ETF;XSC; 61 166 000 ; 3 400 000 ; ETP ;;ON;Canada;IPO;20150910;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 160 342 ; 2 846 473 ; 328 ; 11 
ISH0057;TSX;iShares Conservative Strategic Fixed Income ETF;XSE; 120 318 000 ; 6 600 000 ; ETP ;;ON;Canada;IPO;20150910;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 1 106 428 ; 19 592 919 ; 1 141 ; 11 
CLA0045;TSX;iShares Convertible Bond Index ETF;CVD; 97 048 000 ; 5 600 000 ; ETP ;;ON;Canada;IPO;20110614;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 461 467 ; 7 759 849 ; 1 441 ; 11 
CLA0025;TSX;iShares Core Balanced ETF Portfolio;XBAL; 1 720 445 000 ; 55 750 000 ; ETP ;;ON;Canada;IPO;20070620;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 8 690 617 ; 247 404 868 ; 27 866 ; 11 
ISH0111;TSX;iShares Core Canadian 15+ Year Federal Bond Index ETF;XFLB; 58 052 000 ; 1 150 000 ; ETP ;;ON;Canada;IPO;20230213;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 598 865 ; 28 881 603 ; 1 248 ; 11 
ISH0005;TSX;iShares Core Canadian Corporate Bond Index ETF;XCB; 1 881 450 000 ; 92 500 000 ; ETP ;;ON;Canada;IPO;20061109;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 15 810 484 ; 310 873 077 ; 30 933 ; 11 
ISH0004;TSX;iShares Core Canadian Government Bond Index ETF;XGB; 1 399 959 000 ; 71 100 000 ; ETP ;;ON;Canada;IPO;20061109;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 10 586 531 ; 202 876 498 ; 12 729 ; 11 
ISH0003;TSX;iShares Core Canadian Long Term Bond Index ETF;XLB; 1 140 544 000 ; 56 800 000 ; ETP ;;ON;Canada;IPO;20061109;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 23 588 830 ; 455 810 133 ; 36 702 ; 11 
IUN0002;TSX;iShares Core Canadian Short Term Bond Index ETF;XSB; 2 445 927 000 ; 91 300 000 ; ETP ;;ON;Canada;IPO;20001122;;;;;;;;;;;;;;;;;BlackRock/iShares;Exchange Traded Funds;; 10 593 937 ; 278 431 230 ; 16 279 ; 11 
